sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,altitude,NAME,geometry,
148611,1655164833,1654793938,1708525131,0,-60,18.92,230,66,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.92802, 37.347942)
148617,1666191562,1654794029,1708012877,0,-74,10.75,259,13,"Seattle-Tacoma-Bellevue, WA",c(-122.324844, 47.534405)
148635,1664200895,1654807583,1708525207,0,-59,79.48,215,13,"San Francisco-Oakland-Fremont, CA",c(-122.35505, 37.586433)
148639,1655676079,1654807590,1708525152,0,-68,412.62,206,205,"San Francisco-Oakland-Fremont, CA",c(-122.26038, 37.86043)
148637,1655941444,1654807586,1708525166,0,-77,173.12,251,4529,"Salt Lake City-Murray, UT",c(-111.835495, 40.694)
148643,1655342738,1654807596,1708525128,0,-63,786.67,917,2539,"Los Angeles-Long Beach-Anaheim, CA",c(-118.326195, 34.496357)
148667,1686678727,1654815797,1708525211,0,-73,846.67,283,3027,"Bend, OR",c(-121.18268, 44.256905)
148671,1659544965,1654815807,1708525103,0,-63,182.8,230,205,"San Francisco-Oakland-Fremont, CA",c(-122.31038, 37.526096)
148693,1692912110,1654815860,1708525182,0,-95,41.37,840,7737,"Bend, OR",c(-121.6867, 43.99021)
148731,1690390495,1654817520,1708525151,1,-82,468.13,510,3633,"Bend, OR",c(-121.31759, 44.056305)
148741,1678391227,1654817559,1708525201,0,-96,47.2,510,1421,"Spokane-Spokane Valley, WA",c(-118.04995, 48.73735)
148747,1679326633,1654817570,1708525111,0,-76,748.97,381,1383,"Spokane-Spokane Valley, WA",c(-117.81168, 48.91014)
148745,1678814495,1654817566,1708525197,0,-84,97.05,522,1841,"Spokane-Spokane Valley, WA",c(-117.80006, 48.88385)
148749,1686674612,1654817573,1708525191,1,-67,285.33,564,3650,"Bend, OR",c(-121.27043, 44.054283)
148755,1680026975,1654817583,1708524988,0,-94,5.17,499,2538,"Spokane-Spokane Valley, WA",c(-117.94195, 48.50546)
148753,1692890241,1654817580,1708525131,1,-83,777.13,501,3627,"Bend, OR",c(-121.31668, 44.057095)
148763,1686672010,1654817599,1708525208,0,-91,13.33,535,3626,"Bend, OR",c(-121.316345, 44.057186)
148775,1678907546,1654817626,1708525147,0,-72,59.5,423,1376,"Spokane-Spokane Valley, WA",c(-118.13132, 48.255016)
148783,1680643118,1654817663,1708525164,0,-83,505.7,345,1507,"Spokane-Spokane Valley, WA",c(-118.10432, 48.622433)
148787,1686678029,1654817667,1708525139,1,-49,695.3,485,3028,"Bend, OR",c(-121.182465, 44.25683)
148785,1680195899,1654817665,1708525134,0,-69,98.67,439,1567,"Spokane-Spokane Valley, WA",c(-117.90981, 48.541275)
148793,1680635486,1654817710,1708525205,0,-75,196.03,417,1625,"Spokane-Spokane Valley, WA",c(-118.060905, 48.604065)
148805,1663008994,1654820259,1708525175,0,-67,476.7,233,3589,"Bend, OR",c(-121.30342, 44.06969)
148809,1686683924,1654820282,1708525185,0,-82,285.33,273,3649,"Bend, OR",c(-121.27064, 44.054043)
148869,1694188475,1654820877,1708525127,1,-78,358.48,566,23,"San Francisco-Oakland-Fremont, CA",c(-122.28232, 37.825523)
148875,1657220116,1654820929,1708525203,0,-47,777.35,335,5284,"Carson City, NV",c(-119.81242, 39.156326)
148899,1693609830,1654890488,1708525107,0,-89,1138.4,255,1627,"Redding, CA",c(-122.02377, 40.68486)
148961,1688061956,1654890664,1708525146,0,-51,339.13,253,207,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.979836, 37.298252)
148965,1657744405,1654890674,1708525202,0,-28,490.57,289,190,"Santa Rosa-Petaluma, CA",c(-122.50521, 38.290485)
149001,1677020806,1654892515,1708525144,0,-76,868,383,1327,"Spokane-Spokane Valley, WA",c(-117.83731, 48.89126)
149050,1694188602,1654897300,1708525115,0,-84,783.58,293,444,"Redding, CA",c(-122.331924, 40.50514)
149060,1655600282,1655127905,1708525214,0,-66,148.83,269,314,"Seattle-Tacoma-Bellevue, WA",c(-122.05703, 47.66327)
149218,1655157228,1655153762,1708525199,0,-61,577.13,281,5414,"Denver-Aurora-Centennial, CO",c(-105.04254, 39.769875)
149234,1678943651,1655155878,1708525129,0,-87,1.27,397,161,"Los Angeles-Long Beach-Anaheim, CA",c(-118.26896, 33.98976)
149232,1655743968,1655155718,1708525128,0,-66,316.47,237,8242,"Reno, NV",c(-119.885376, 39.328693)
149258,1660931508,1655160064,1708524823,0,-82,4.5,2370,155,"Santa Rosa-Petaluma, CA",c(-122.68172, 38.234673)
149298,1659110219,1655246917,1708525184,0,-71,217.9,312,882,"Austin-Round Rock-San Marcos, TX",c(-97.92802, 30.290644)
149318,1656446358,1655246959,1708525149,0,-71,358.65,249,256,"Santa Rosa-Petaluma, CA",c(-122.52415, 38.364532)
149330,1695656810,1655246991,1708525188,0,-80,166.02,239,537,"Redding, CA",c(-122.23195, 40.6386)
149402,1672980614,1655248450,1708525140,0,-70,46.83,254,272,"San Francisco-Oakland-Fremont, CA",c(-122.43877, 37.79257)
149400,1658720020,1655248447,1708525110,0,-91,396.73,421,261,"Santa Cruz-Watsonville, CA",c(-122.04896, 36.974873)
149410,1656571798,1655248456,1708525171,0,-62,401.6,223,226,"Seattle-Tacoma-Bellevue, WA",c(-122.2938, 47.7309)
149436,1690497759,1655317648,1708525177,0,-69,741.43,211,326,"San Francisco-Oakland-Fremont, CA",c(-122.3163, 37.948704)
149634,1657419800,1655331560,1708525204,0,-77,130.57,552,95,"Sacramento-Roseville-Folsom, CA",c(-121.35601, 38.798454)
149774,1656893925,1655422022,1707924024,0,-39,19.07,4162,3756,"Bend, OR",c(-121.30922, 44.020348)
149788,1688756922,1655422045,1708525200,0,-77,492.45,338,137,"Sacramento-Roseville-Folsom, CA",c(-121.314926, 38.7283)
149812,1696457811,1655422092,1708525204,0,-77,492.45,326,137,"Sacramento-Roseville-Folsom, CA",c(-121.31493, 38.728317)
149822,1663879241,1655422116,1708525126,0,-49,549.48,294,6221,"Sacramento-Roseville-Folsom, CA",c(-120.23976, 39.198944)
149904,1706304594,1655499920,1708525115,1,-80,1057.95,192,461,"Los Angeles-Long Beach-Anaheim, CA",c(-118.45009, 34.07219)
149908,1656222925,1655499973,1708525142,0,-67,123.83,256,47,"Sacramento-Roseville-Folsom, CA",c(-121.30308, 38.240955)
149938,1706304634,1655500398,1708525219,1,-70,353.02,184,337,"Los Angeles-Long Beach-Anaheim, CA",c(-118.44885, 34.061527)
149944,1655929039,1655500433,1708525209,0,-68,482.55,336,2331,"Las Vegas-Henderson-North Las Vegas, NV",c(-115.12511, 35.992317)
149948,1706304692,1655500471,1708525181,1,-50,786.75,197,394,"Los Angeles-Long Beach-Anaheim, CA",c(-118.44433, 34.07062)
149960,1658525513,1655501279,1708525163,0,-71,1122.7,564,1988,"Sacramento-Roseville-Folsom, CA",c(-120.791306, 38.722546)
149978,1702924541,1655501322,1708525217,0,-74,399.9,229,61,"San Francisco-Oakland-Fremont, CA",c(-122.34438, 37.941044)
149988,1691707335,1655501340,1708166328,0,-89,0.05,null,2228,"Spokane-Spokane Valley, WA",c(-117.562164, 47.89909)
149996,1686680425,1655501351,1708525139,0,-66,396.1,245,22,"San Francisco-Oakland-Fremont, CA",c(-122.365654, 37.93571)
150010,1689874117,1655501368,1708525153,0,-78,183.25,233,1348,"Spokane-Spokane Valley, WA",c(-117.78939, 48.911194)
150020,1657385237,1655501381,1708525148,0,-67,396.25,288,546,"Los Angeles-Long Beach-Anaheim, CA",c(-118.27378, 34.093136)
150028,1670960105,1655501391,1708525133,0,-57,396.1,328,8,"San Francisco-Oakland-Fremont, CA",c(-122.41936, 37.962482)
150060,1698680856,1655504187,1708525120,0,-47,1054.73,323,5529,"Denver-Aurora-Centennial, CO",c(-105.023, 39.561)
150072,1658012195,1655759632,1708525208,0,-63,868.6,246,227,"San Francisco-Oakland-Fremont, CA",c(-122.57185, 37.964153)
150082,1678614983,1655761410,1708525217,0,-58,1118.02,552,1159,"Phoenix-Mesa-Chandler, AZ",c(-112.04247, 33.512897)
150132,1656785667,1655764127,1708525116,0,-63,157,268,4579,"Grand Junction, CO",c(-108.56151, 39.064293)
150194,1694551108,1655770972,1708525200,0,-65,864.82,422,846,"Yakima, WA",c(-120.4166, 46.4384)
150198,1706289617,1655770990,1708525179,0,-85,9.07,265,973,"Yakima, WA",c(-120.73208, 46.379913)
150196,1706289467,1655770972,1708525142,1,-75,449,556,824,"Yakima, WA",c(-120.54223, 46.40188)
150206,1706221784,1655771023,1708525163,1,-75,113.77,264,975,"Yakima, WA",c(-120.73241, 46.378033)
150318,1677866125,1655775885,1708525207,0,-64,274.68,621,3356,"Great Falls, MT",c(-111.30334, 47.494312)
150326,1677697645,1655777336,1708525173,0,-74,942.85,618,3137,"Billings, MT",c(-108.426, 45.80632)
150424,1706284936,1655844052,1708525127,0,-82,207.45,246,826,"Yakima, WA",c(-120.53747, 46.404037)
150462,1698770049,1655859066,1708525164,0,-48,301.47,596,4796,"Bozeman, MT",c(-111.05633, 45.683773)
150474,1676500867,1655859129,1708525182,0,-69,901.27,619,3917,"Helena, MT",c(-111.98716, 46.850487)
150516,1675787652,1655859802,1708525104,0,-76,186.37,582,3178,"Missoula, MT",c(-114.02058, 46.842297)
150558,1675902421,1655860218,1708525128,0,-74,387.45,598,4046,"Missoula, MT",c(-113.47616, 47.17563)
150664,1658526486,1655937343,1708525181,0,-77,434.12,332,5176,"Reno, NV",c(-119.857506, 39.485058)
150684,1660075966,1655938903,1708525142,0,-84,92.73,210,270,"San Francisco-Oakland-Fremont, CA",c(-122.44809, 37.77726)
150700,1658016422,1655939024,1708525152,0,-76,335.28,255,248,"Santa Rosa-Petaluma, CA",c(-122.864296, 38.44755)
150706,1658204802,1655939345,1708525143,0,-84,464.28,343,1145,"Sacramento-Roseville-Folsom, CA",c(-121.14869, 38.944965)
150736,1658191048,1655940070,1708525137,0,-70,615.4,279,184,"San Francisco-Oakland-Fremont, CA",c(-121.779816, 37.975388)
150744,1685990426,1655940191,1708525116,0,-80,357.08,252,3774,"Sacramento-Roseville-Folsom, CA",c(-120.537025, 38.760517)
150786,1658017211,1655941143,1708525137,0,-60,142.78,328,6459,"Sacramento-Roseville-Folsom, CA",c(-120.03816, 38.876034)
150790,1658202064,1655941158,1708525131,0,-74,1079.68,310,4559,"Salt Lake City-Murray, UT",c(-111.82541, 40.681103)
150814,1658042041,1655941268,1708525202,0,-61,804.23,217,66,"San Francisco-Oakland-Fremont, CA",c(-122.2721, 37.828903)
150824,1658011253,1655941310,1708525040,0,-78,7.53,252,582,"Santa Cruz-Watsonville, CA",c(-122.00651, 37.032932)
150836,1658026141,1655941354,1708525155,0,-51,280.2,395,739,"San Francisco-Oakland-Fremont, CA",c(-122.22114, 37.855347)
150840,1675710716,1655945560,1708525180,0,-78,597.68,274,655,"San Antonio-New Braunfels, TX",c(-98.48145, 29.440323)
150894,1663626545,1656023925,1708525136,0,-96,1.4,380,407,"Mount Vernon-Anacortes, WA",c(-121.55353, 48.319595)
150906,1663626352,1656023999,1708525161,0,-81,161.58,235,539,"Seattle-Tacoma-Bellevue, WA",c(-121.64115, 48.263905)
150918,1695247672,1656024548,1708517982,0,-96,6.13,376,306,"Chico, CA",c(-121.54736, 39.476933)
150926,1690239343,1656024569,1708525198,0,-76,967.65,198,211,"Bellingham, WA",c(-122.21726, 48.822952)
150956,1663000864,1656024669,1708525140,0,-75,90.13,303,336,"Chico, CA",c(-121.51261, 39.465633)
150962,1663000473,1656024685,1708525150,0,-84,373.23,329,294,"Chico, CA",c(-121.522224, 39.466667)
150972,1656428051,1656075538,1708525213,0,-67,1094.95,286,6376,"Sacramento-Roseville-Folsom, CA",c(-120.01974, 38.84125)
150982,1685293271,1656103396,1708525152,1,-29,846.75,408,33,"Sacramento-Roseville-Folsom, CA",c(-121.706215, 38.556046)
151030,1658183409,1656110175,1708525139,0,-81,276.62,361,1126,"Sacramento-Roseville-Folsom, CA",c(-121.0272, 38.69373)
151040,1687204192,1656110379,1708525167,0,-67,12.6,282,42,"San Francisco-Oakland-Fremont, CA",c(-121.78104, 38.005936)
151054,1658715142,1656110528,1708525213,0,-72,966.15,323,2002,"Sacramento-Roseville-Folsom, CA",c(-120.795074, 38.752983)
151066,1658942291,1656110654,1708525177,0,-52,20.37,232,54,"Sacramento-Roseville-Folsom, CA",c(-121.35153, 38.585064)
151090,1658279732,1656111078,1708525181,0,-63,153.85,231,116,"Sacramento-Roseville-Folsom, CA",c(-121.355774, 38.802418)
151120,1658247699,1656111552,1708525115,0,-71,363.5,273,245,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.501595, 45.681885)
151138,1656424015,1656329074,1708525101,0,-60,1148.42,287,1105,"Phoenix-Mesa-Chandler, AZ",c(-112.31938, 33.58762)
151192,1659225860,1656348436,1708525145,0,-44,392.47,414,33,"Sacramento-Roseville-Folsom, CA",c(-121.44761, 38.57274)
151220,1658513529,1656348728,1708525177,0,-89,62.03,327,372,"San Francisco-Oakland-Fremont, CA",c(-121.95772, 38.008663)
151248,1684260564,1656352986,1708525126,0,-67,359.02,393,8171,"Colorado Springs, CO",c(-105.2933, 38.94507)
151268,1656771476,1656353577,1708525213,0,-62,124.37,426,760,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.062195, 37.30335)
151328,1695403465,1656366912,1708525194,0,-90,348.47,211,184,"Seattle-Tacoma-Bellevue, WA",c(-122.25712, 48.05392)
151356,1672252027,1656367218,1708525153,0,-67,181.08,229,242,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.80785, 45.468647)
151376,1695410554,1656367444,1708525156,0,-75,348.63,197,69,"Seattle-Tacoma-Bellevue, WA",c(-122.28395, 48.06689)
151382,1699063513,1656371817,1708525219,0,-72,240.93,648,326,"San Francisco-Oakland-Fremont, CA",c(-121.84283, 37.979343)
151384,1666224092,1656371819,1708525146,0,-58,259.67,292,1560,"Medford, OR",c(-122.815605, 42.263958)
151398,1676757892,1656434225,1708525103,0,-51,715.72,223,1109,"Los Angeles-Long Beach-Anaheim, CA",c(-117.71362, 34.089294)
151486,1659031890,1656460646,1708525220,0,-74,99.37,215,559,"Dallas-Fort Worth-Arlington, TX",c(-97.346794, 32.77908)
151484,1661452395,1656460644,1708525130,0,-57,217.02,283,6,"Sacramento-Roseville-Folsom, CA",c(-121.551384, 38.49665)
151522,1661107133,1656460845,1708525213,0,-81,172.52,308,5218,"Albuquerque, NM",c(-106.59503, 35.085182)
151530,1658959671,1656460868,1708525164,0,-59,280.73,226,289,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.3512, 36.91161)
151528,1658967913,1656460862,1708525140,0,-54,709.95,247,4448,"Bozeman, MT",c(-111.216515, 45.77502)
151538,1658981159,1656460891,1708525152,0,-73,855.92,478,4580,"Bozeman, MT",c(-111.13734, 45.726337)
151586,1658630422,1656461333,1708525115,0,-56,363.38,430,32,"San Jose-Sunnyvale-Santa Clara, CA",c(-122.11022, 37.41153)
151596,1658965054,1656461356,1708525201,0,-40,792.68,701,6303,"Sacramento-Roseville-Folsom, CA",c(-120.01296, 38.916172)
151656,1658935699,1656461591,1708525153,1,-80,57.77,510,380,"Bakersfield-Delano, CA",c(-119.07654, 35.334263)
151672,1679591298,1656461797,1708525153,0,-86,140.38,262,453,"Austin-Round Rock-San Marcos, TX",c(-97.73913, 30.25578)
151750,1656800394,1656523570,1708525115,0,-72,405.23,204,129,"Los Angeles-Long Beach-Anaheim, CA",c(-118.12566, 33.94497)
151764,1656860638,1656524277,1708525157,0,-54,32.13,213,4989,"Boulder, CO",c(-105.09536, 40.168587)
151772,1658201465,1656524445,1708525148,0,-55,1188.37,663,99,"San Francisco-Oakland-Fremont, CA",c(-122.41916, 37.745323)
151804,1656602646,1656529128,1708525191,0,-72,396.98,500,1549,"San Diego-Chula Vista-Carlsbad, CA",c(-116.97089, 33.228977)
151924,1659367839,1656546154,1708525115,0,-67,17.23,295,4932,"Provo-Orem-Lehi, UT",c(-111.96565, 40.38059)
151928,1659992996,1656546164,1708525127,0,-77,32.97,991,919,"Napa, CA",c(-122.344475, 38.45379)
151934,1659812379,1656546180,1708525118,0,-64,360.92,370,315,"Seattle-Tacoma-Bellevue, WA",c(-122.14419, 47.599236)
151966,1660760116,1656546270,1708525211,0,-65,403.6,234,522,"Santa Rosa-Petaluma, CA",c(-122.562195, 38.435158)
151964,1659566100,1656546260,1708525121,0,-52,47.55,317,2372,"Grants Pass, OR",c(-123.24118, 42.13563)
151982,1664233622,1656623137,1708525201,1,-55,422.32,387,1056,"Visalia, CA",c(-118.797356, 36.02816)
151994,1661186332,1656623250,1708525158,0,-80,419.05,263,5639,"Denver-Aurora-Centennial, CO",c(-105.19039, 39.817806)
152014,1695410897,1656624098,1708525151,1,-64,348.63,189,67,"Seattle-Tacoma-Bellevue, WA",c(-122.284294, 48.0671)
152022,1663456567,1656624243,1708525199,0,-75,659.75,295,3829,"Bend, OR",c(-121.33013, 44.01276)
152038,1660594086,1656633135,1708525191,0,-64,123.78,526,892,"San Francisco-Oakland-Fremont, CA",c(-122.23002, 37.85703)
152044,1659981798,1656633150,1708525106,0,-75,388.4,2915,4383,"Reno, NV",c(-119.15838, 38.99775)
152048,1663780743,1656633160,1708525155,0,-72,842.72,311,6419,"Sacramento-Roseville-Folsom, CA",c(-120.05471, 38.89929)
152054,1661629419,1656633179,1708525193,0,-76,17.95,451,6129,"Sacramento-Roseville-Folsom, CA",c(-120.204185, 39.222305)
152056,1672768985,1656633184,1708525101,0,-65,250.63,520,68,"San Francisco-Oakland-Fremont, CA",c(-122.56182, 38.012882)
152062,1659815682,1656633197,1708525161,0,-64,7.27,283,6502,"Sacramento-Roseville-Folsom, CA",c(-120.13738, 39.057613)
152066,1659125304,1656633206,1708525175,0,-74,507.72,300,6635,"Reno, NV",c(-119.96194, 39.255913)
152068,1659040171,1656633210,1708525143,0,-66,396.22,405,38,"San Francisco-Oakland-Fremont, CA",c(-122.30844, 37.906734)
152082,1666038637,1656633244,1708525198,0,-68,837.18,321,1507,"Medford, OR",c(-122.814674, 42.272987)
152092,1659645144,1656633267,1708525109,0,-64,591.27,351,4454,"Reno, NV",c(-119.790535, 39.527138)
152096,1659312833,1656633277,1708525137,0,-76,373.98,441,313,"Sacramento-Roseville-Folsom, CA",c(-121.24953, 38.837532)
152106,1659492744,1656633310,1708525135,0,-62,1118.13,734,4817,"Carson City, NV",c(-119.78568, 39.18431)
152110,1660077270,1656633705,1708525152,0,-54,797,265,2358,"Spokane-Spokane Valley, WA",c(-117.37889, 47.599903)
152108,1660750947,1656633315,1708525117,0,-67,112.22,249,476,"Santa Rosa-Petaluma, CA",c(-122.86499, 38.384888)
152134,1661030723,1656633769,1708525180,0,-86,190.97,320,3881,"Bend, OR",c(-121.33913, 44.06688)
152138,1660004554,1656633778,1708525219,0,-74,466.37,265,3937,"Bend, OR",c(-121.3452, 43.984104)
152152,1666034174,1656633814,1708525171,0,-59,837.2,294,1516,"Medford, OR",c(-122.82029, 42.275253)
152162,1659832833,1656633835,1708525161,0,-72,147.98,237,99,"Seattle-Tacoma-Bellevue, WA",c(-122.56708, 47.335354)
152160,1663694687,1656633831,1708525127,0,-58,962.78,258,6099,"Reno, NV",c(-119.85165, 39.363857)
152182,1659463837,1656635787,1708525011,0,-93,0.12,319,1952,"Medford, OR",c(-122.69136, 42.188595)
152218,1708058957,1656701198,1708525154,1,-40,129.67,256,5444,"Boulder, CO",c(-105.15077, 39.972065)
152216,1658861431,1656701104,1708525130,0,-52,997.2,268,16,"San Francisco-Oakland-Fremont, CA",c(-122.38649, 37.928604)
152220,1656703083,1656701302,1708525122,0,-64,95.67,507,2436,"San Diego-Chula Vista-Carlsbad, CA",c(-116.79252, 33.0695)
152276,1678748141,1656716089,1708525129,0,-54,105.75,577,437,"Corvallis, OR",c(-123.29696, 44.648132)
152372,1686933071,1656716904,1708525210,0,-59,143.22,273,201,"Olympia-Lacey-Tumwater, WA",c(-122.95499, 47.026962)
152388,1656791031,1656790942,1708525108,0,-57,1072.47,303,338,"Seattle-Tacoma-Bellevue, WA",c(-122.303185, 47.616165)
152398,1663866198,1656873311,1708525191,1,-62,179.45,438,70,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.89312, 37.3476)
152400,1696960633,1656959248,1708525214,0,-57,43.4,454,77,"Los Angeles-Long Beach-Anaheim, CA",c(-118.34296, 33.937084)
152432,1703638623,1657035470,1708525170,0,-85,40.07,352,61,"Portland-Vancouver-Hillsboro, OR-WA",c(-122.64744, 45.50683)
152460,1657049794,1657047959,1707986804,0,-66,822.55,219,116,"Bellingham, WA",c(-122.47697, 48.764793)
152566,1676847103,1657060292,1708525213,0,-74,355.88,347,638,"San Antonio-New Braunfels, TX",c(-98.48297, 29.40569)
152594,1658082294,1657060723,1708525110,0,-75,973.3,321,4523,"Reno, NV",c(-119.80843, 39.48654)
152624,1659573097,1657063134,1708525131,0,-44,105.95,266,555,"Seattle-Tacoma-Bellevue, WA",c(-122.00739, 47.964336)
152666,1695224142,1657063306,1708525177,0,-59,338.3,271,306,"San Jose-Sunnyvale-Santa Clara, CA",c(-121.999435, 37.270313)
152674,1678903152,1657063324,1708525186,0,-60,459.87,249,267,"Corvallis, OR",c(-123.21734, 44.677345)
152936,1666217655,1657149019,1708525175,0,-56,837.28,307,1660,"Medford, OR",c(-122.76423, 42.232372)
152942,1662261260,1657149032,1708525215,0,-65,708.38,476,211,"San Francisco-Oakland-Fremont, CA",c(-122.416176, 37.745594)
152950,1659735393,1657149051,1708525213,0,-63,512.52,256,430,"Eugene-Springfield, OR",c(-123.16022, 44.03522)
152954,1666214944,1657149059,1708525111,0,-76,723.17,328,1557,"Medford, OR",c(-122.82107, 42.26887)
152956,1663018867,1657149064,1708525198,0,-64,498.07,619,4475,"Pocatello, ID",c(-112.411896, 43.022095)
152962,1660422446,1657149075,1708525211,0,-75,312.32,459,1487,"Santa Cruz-Watsonville, CA",c(-121.997284, 37.092022)
152966,1662244878,1657149084,1708525181,0,-76,630.1,312,8874,"Denver-Aurora-Centennial, CO",c(-105.46839, 39.48804)
